qid,image_name,image_organ,question,question_type,answer_type,phrase_type,split,gt_answer,gt_normalized,pred_raw,pred_normalized
1387,synpic56061.jpg,HEAD,Which region of the brain is impacted?,POS,OPEN,freeform,train,Anterior surface,anterior surface,Frontal,frontal
1388,synpic25105.jpg,ABD,Is there air in the bowel?,PRES,CLOSED,freeform,train,yes,yes,Yes,yes
1389,synpic25105.jpg,ABD,Is air present in the bowel?,PRES,CLOSED,para,train,yes,yes,Yes,yes
1390,synpic23648.jpg,ABD,What is behind the liver?,PRES,OPEN,freeform,train,ascites,ascites,Pancreas,pancreas
1391,synpic23648.jpg,ABD,What finding is associated with liver?,PRES,OPEN,para,train,ascites,ascites,Cancer,cancer
1392,synpic56061.jpg,HEAD,What type of image is this?,MODALITY,OPEN,freeform,train,MRI-FLAIR,mri-flair,Brain,brain
1393,synpic56061.jpg,HEAD,what imaging modality was used,MODALITY,OPEN,para,train,MRI-FLAIR,mri-flair,Mri,mri
1396,synpic52248.jpg,HEAD,What imaging plane is depicted here?,PLANE,OPEN,para,train,axial,axial,Axial,axial
1397,synpic52248.jpg,HEAD,What is the plane?,PLANE,OPEN,freeform,train,axial,axial,Brain,brain
1398,synpic28987.jpg,CHEST,Is cardiomegaly shown?,SIZE,CLOSED,para,train,yes,yes,Yes,yes
1399,synpic28987.jpg,CHEST,Is the heart enlarged?,SIZE,CLOSED,freeform,train,yes,yes,No,no
1400,synpic31757.jpg,ABD,What is the location of the mass?,POS,OPEN,para,train,right kidney,right kidney,Abdomen,abdomen
1401,synpic31757.jpg,ABD,Where is the mass located?,POS,OPEN,freeform,train,right kidney,right kidney,Abdomen,abdomen
1402,synpic28718.jpg,ABD,How was this image taken?,MODALITY,OPEN,freeform,train,With contrast,with contrast,X ray,x ray
1403,synpic54391.jpg,HEAD,What do the hyperintensities likely represent?,PRES,OPEN,para,train,Hemorrhage,hemorrhage,Stroke,stroke
1404,synpic54391.jpg,HEAD,What are the hyperintensities signaling?,PRES,OPEN,freeform,train,Hemorrhage,hemorrhage,Stroke,stroke
1405,synpic24967.jpg,ABD,Can you see kidneys in this image,PRES,CLOSED,freeform,train,yes,yes,Yes,yes
1410,synpic23008.jpg,ABD,How was this image taken?,MODALITY,OPEN,freeform,train,With contrast,with contrast,X ray,x ray
1411,synpic24967.jpg,ABD,Is there contrast in this image,MODALITY,CLOSED,freeform,train,yes,yes,Yes,yes
1412,synpic24967.jpg,ABD,Is pericholecystic inflammation present?,PRES,CLOSED,para,train,yes,yes,Yes,yes
1413,synpic24967.jpg,ABD,What is the lighter substance around the gallbladder,PRES,OPEN,freeform,train,Pericholecystic fluid,pericholecystic fluid,Fat,fat
1414,synpic27142.jpg,HEAD,What type of imaging was used?,MODALITY,OPEN,para,train,MR - T2 weighted,mr - t2 weighted,Mri,mri
1415,synpic27142.jpg,HEAD,Which image modality is this?,MODALITY,OPEN,freeform,train,MR - T2 weighted,mr - t2 weighted,Mri,mri
1416,synpic45699.jpg,HEAD,What is the plane?,PLANE,OPEN,freeform,train,axial,axial,Plane,plane
1417,synpic45699.jpg,HEAD,What plane was used?,PLANE,OPEN,para,train,axial,axial,Plane,plane
1418,synpic53867.jpg,HEAD,Does this image use contrast or not?,MODALITY,CLOSED,para,train,contrast,contrast,Yes,yes
1419,synpic53867.jpg,HEAD,Does this CT have contrast or no contrast?,MODALITY,CLOSED,freeform,train,contrast,contrast,Yes,yes
1420,synpic25105.jpg,ABD,What is wrong with the pancreas?,ABN,OPEN,freeform,train,fatty infiltration,fatty infiltration,Cancer,cancer
1421,synpic25105.jpg,ABD,What pathology does the pancreas deominstrate?,ABN,OPEN,para,train,fatty infiltration,fatty infiltration,Pancreatic cancer,pancreatic cancer
1422,synpic23648.jpg,ABD,Is the liver cirrhotic?,PRES,CLOSED,freeform,train,yes,yes,Yes,yes
1423,synpic28210.jpg,ABD,What organ exhibits pathology,ABN,OPEN,para,train,jejunum,jejunum,Liver,liver
1424,synpic28210.jpg,ABD,Which part of the bowel is involved by the mass?,ABN,OPEN,freeform,train,jejunum,jejunum,Colon,colon
1425,synpic24967.jpg,ABD,What plane are we in?,PLANE,OPEN,freeform,train,Axial,axial,3d,3d
1426,synpic45699.jpg,HEAD,What is the modality used?,MODALITY,OPEN,freeform,train,MR - ADC Map,mr - adc map,MRI,mri
1427,synpic45699.jpg,HEAD,What imaging method was used?,MODALITY,OPEN,para,train,MR - ADC Map,mr - adc map,MRI,mri
1434,synpic12210.jpg,CHEST,What is at the base of the right lung?,PRES,OPEN,freeform,train,nodules,nodules,Ribs,ribs
1435,synpic12210.jpg,CHEST,What pathology is shown at the lung bases?,PRES,OPEN,para,train,nodules,nodules,None,none
1438,synpic42210.jpg,CHEST,Is this a PA film?,PLANE,CLOSED,freeform,train,yes,yes,Yes,yes
1439,synpic42210.jpg,CHEST,What image modality is this?,MODALITY,OPEN,freeform,train,X-ray,x-ray,X-ray,x-ray
1440,synpic28718.jpg,ABD,Is this an axial plane?,PLANE,CLOSED,freeform,train,yes,yes,Yes,yes
1441,synpic23648.jpg,ABD,Is this a CT image?,MODALITY,CLOSED,freeform,train,yes,yes,Yes,yes
1442,synpic28718.jpg,ABD,The abscess is located in what structure?,POS,OPEN,para,train,descending colon,descending colon,Abdomen,abdomen
1443,synpic28718.jpg,ABD,Where is the abscess located?,POS,OPEN,freeform,train,descending colon,descending colon,Abdomen,abdomen
1444,synpic56344.jpg,HEAD,Where are the hyperlucencies located?,POS,OPEN,para,train,"thalami, left occipital lobe, brainstem and left cerebellum","thalami, left occipital lobe, brainstem and left cerebellum",Left,left
1445,synpic56344.jpg,HEAD,Which areas are lighting up?,POS,OPEN,freeform,train,"thalami, left occipital lobe, brainstem and left cerebellum","thalami, left occipital lobe, brainstem and left cerebellum",Brain,brain
1446,synpic33892.jpg,ABD,Are there multiple septations within the cyst?,PRES,CLOSED,freeform,train,yes,yes,Yes,yes
1447,synpic33892.jpg,ABD,Is the cyst complex?,PRES,CLOSED,para,train,yes,yes,Yes,yes
1448,synpic33892.jpg,ABD,What organ is involved?,ABN,OPEN,freeform,train,pancreas,pancreas,Pancreas,pancreas
1449,synpic33892.jpg,ABD,Which organ is affected?,ABN,OPEN,para,train,pancreas,pancreas,Pancreas,pancreas
1450,synpic28718.jpg,ABD,Where are the kidneys located?,POS,OPEN,freeform,train,Adjacent to vertebrae,adjacent to vertebrae,Back,back
1451,synpic25105.jpg,ABD,Is there contrast in this image?,MODALITY,CLOSED,freeform,train,yes,yes,Yes,yes
1452,synpic32981.jpg,ABD,Is there evidence of mesenteric lymphadenopathy?,PRES,CLOSED,freeform,train,yes,yes,Yes,yes
1453,synpic32981.jpg,ABD,Is mesenteric lymphadenopathy present?,PRES,CLOSED,para,train,yes,yes,Yes,yes
1454,synpic52248.jpg,HEAD,What imaging modality was used?,MODALITY,OPEN,para,train,MR - Flair,mr - flair,Mri,mri
1455,synpic52248.jpg,HEAD,What type of image modality is this?,MODALITY,OPEN,freeform,train,MR - Flair,mr - flair,MRI,mri
1456,synpic24967.jpg,ABD,Is the right conal fascia inflammed?,PRES,CLOSED,freeform,train,yes,yes,Yes,yes
1457,synpic24967.jpg,ABD,Is inflammation present at the right conal fascia?,PRES,CLOSED,para,train,yes,yes,Yes,yes
1458,synpic23648.jpg,ABD,What organ is enlarged?,PRES,OPEN,freeform,train,Spleen,spleen,Liver,liver
1459,synpic23648.jpg,ABD,Which organ is abnormally large?,PRES,OPEN,para,train,Spleen,spleen,Liver,liver
1460,synpic53867.jpg,HEAD,What does the enhancing periphery of the mass represent?,PRES,OPEN,para,train,Calcification,calcification,Brain,brain
1461,synpic53867.jpg,HEAD,What is the outer rim of the mass?,PRES,OPEN,freeform,train,Calcification,calcification,Circle,circle
1465,synpic52988.jpg,CHEST,Blunting of the costophrenic angles indicate what condition?,OTHER,OPEN,para,train,pleural effusion,pleural effusion,Pneumonia,pneumonia
1466,synpic52988.jpg,CHEST,What does the blunting of the costophrenic angles indicate?,OTHER,OPEN,freeform,train,pleural effusion,pleural effusion,Lung,lung
1467,synpic23008.jpg,ABD,What are the two bright images on either side,PRES,OPEN,freeform,train,Hip bones,hip bones,Rectum and colon,rectum and colon
1470,synpic31248.jpg,CHEST,Is there hilar adenopathy?,PRES,CLOSED,freeform,train,Yes,yes,No,no
1471,synpic52988.jpg,CHEST,Is the ET tube properly placed?,OTHER,CLOSED,freeform,train,Yes,yes,Yes,yes
1472,synpic32136.jpg,ABD,Is there perinephric fat stranding?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes
1473,synpic19853.jpg,ABD,Which plane is the image in?,PLANE,OPEN,freeform,train,Axial,axial,2d,2d
1475,synpic60254.jpg,HEAD,Is this a singular or multilobulated lesion?,ATTRIB,CLOSED,freeform,train,multilobulated,multilobulated,Yes,yes
1476,synpic15006.jpg,CHEST,Is there cardiomegaly?,SIZE,CLOSED,freeform,train,yes,yes,Yes,yes
1479,synpic46062.jpg,HEAD,Are the sulci visible in this image?,PRES,CLOSED,freeform,train,No,no,Yes,yes
1480,synpic32981.jpg,ABD,What imaging modality was used?,MODALITY,OPEN,freeform,train,CT,ct,CT,ct
1481,synpic17664.jpg,CHEST,Is the trachea midline?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes
1482,synpic17675.jpg,CHEST,Are there any fractures in this image?,PRES,CLOSED,freeform,train,No,no,No,no
1483,synpic22967.jpg,ABD,Was the patient given IV contrast?,MODALITY,CLOSED,freeform,train,Yes,yes,Yes,yes
1484,synpic22967.jpg,ABD,Is there contrast in the patient's vasculature?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes
1485,synpic49914.jpg,CHEST,Is there pleural thickening in the R lung?,SIZE,CLOSED,freeform,train,Yes,yes,Yes,yes
1487,synpic22874.jpg,ABD,Is IV contrast used?,MODALITY,CLOSED,freeform,train,yes,yes,Yes,yes
1489,synpic54391.jpg,HEAD,Is this process bilateral?,PRES,CLOSED,freeform,train,yes,yes,Yes,yes
1490,synpic42157.jpg,ABD,Is the sigmoid colon visualized at this axial section?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes
1491,synpic33102.jpg,CHEST,Is there a pneumothorax?,PRES,CLOSED,freeform,train,yes,yes,Yes,yes
1492,synpic46720.jpg,HEAD,Is the abnormality hyper intense?,COLOR,CLOSED,freeform,train,Yes,yes,Yes,yes
1493,synpic42307.jpg,HEAD,Is there ring-enhancement?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes
1494,synpic45364.jpg,ABD,Is there air in the lesion?,PRES,CLOSED,freeform,train,No,no,Yes,yes
1495,synpic59536.jpg,HEAD,What part of the posterior brain contains the lesions?,POS,OPEN,freeform,train,temporal and lateral occipital lobes,temporal and lateral occipital lobes,Cerebellum,cerebellum
1496,synpic18319.jpg,CHEST,Which lung are the nodules located in?,POS,OPEN,freeform,train,Bilateral,bilateral,Right,right
1500,synpic45634.jpg,HEAD,What is the signal intensity of the lesion?,COLOR,OPEN,freeform,train,Mixed intensity,mixed intensity,Low,low
1501,synpic9872.jpg,HEAD,Is there a shift of midline structures?,PRES,CLOSED,freeform,train,No,no,Yes,yes
1503,synpic51383.jpg,HEAD,In what lobe of the brain is the lesion located?,POS,OPEN,freeform,train,Right temporal lobe,right temporal lobe,Frontal,frontal
1506,synpic34947.jpg,HEAD,Are the cerebellar infarcts hyper attenuated?,COLOR,CLOSED,freeform,train,Yes,yes,Yes,yes
1507,synpic51872.jpg,CHEST,Is this patient intubated?,PRES,CLOSED,freeform,train,no,no,No,no
1508,synpic27601.jpg,ABD,Where is the spleen located?,POS,OPEN,freeform,train,On the left,on the left,Left,left
1509,synpic27601.jpg,ABD,Is the spleen present?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes
1511,synpic45162.jpg,ABD,How many gallstones are identified?,COUNT,OPEN,freeform,train,4,4,0,0
1512,synpic60543.jpg,HEAD,What would be the most probably diagnosis for this patient?,OTHER,OPEN,freeform,train,acute stroke,acute stroke,Brain tumor,brain tumor
1513,synpic27277.jpg,CHEST,Why is the left hemithorax more lucent?,OTHER,OPEN,freeform,train,decreased muscle bulk,decreased muscle bulk,Light,light
1514,synpic31757.jpg,ABD,How big is the mass?,SIZE,OPEN,freeform,train,6.5 x 6.2 x 8.8cm,6.5 x 6.2 x 8.8cm,Large,large
1515,synpic22037.jpg,CHEST,Is there a rib fracture?,PRES,CLOSED,freeform,train,No,no,No,no
1516,synpic52767.jpg,CHEST,Are there decreased lung markings in the right upper lung field?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes
1517,synpic57368.jpg,HEAD,Is there an brain bleed?,PRES,CLOSED,freeform,train,No,no,Yes,yes
1518,synpic23631.jpg,HEAD,What is the term for the sign in this image?,PRES,OPEN,freeform,train,right vertebral artery sign,right vertebral artery sign,X ray,x ray
1521,synpic40520.jpg,CHEST,Are there increased interstitial markings?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes
1522,synpic40426.jpg,ABD,Is the mass in the left or right side?,POS,CLOSED,freeform,train,Left,left,Yes,yes
1524,synpic46943.jpg,HEAD,Is the corpus callosum involved?,ABN,CLOSED,freeform,train,Yes,yes,Yes,yes
1525,synpic33331.jpg,CHEST,Which side is the diaphragm more depressed?,PRES,OPEN,freeform,train,Left,left,Left,left
1527,synpic46976.jpg,CHEST,Is there pneumoperitoneum?,PRES,CLOSED,freeform,train,no,no,No,no
1529,synpic53287.jpg,HEAD,How large is the mass?,SIZE,OPEN,freeform,train,5cm,5cm,Small,small
1530,synpic48714.jpg,HEAD,Is there grey-white matter differentiation?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes
1532,synpic34922.jpg,HEAD,Is there any lesion in the ventricles?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes
1535,synpic56799.jpg,HEAD,Is the lesion on the right or left side of the brain?,POS,CLOSED,freeform,train,Right,right,Yes,yes
1536,synpic24350.jpg,CHEST,Is there cardiac enlargement?,SIZE,CLOSED,freeform,train,Yes,yes,No,no
1537,synpic21044.jpg,CHEST,Is there bilateral hilar enlargement?,SIZE,CLOSED,freeform,train,Yes,yes,Yes,yes
1538,synpic39757.jpg,HEAD,Are the orbits in view of this image?,PRES,CLOSED,freeform,train,Yes,yes,No,no
1539,synpic32933.jpg,CHEST,Where is the abnormality located?,POS,OPEN,freeform,train,R hemidiaphragm,r hemidiaphragm,Heart,heart
1540,synpic39141.jpg,ABD,Is there ectatic or aneurysmal enlargement of the abdominal aorta?,SIZE,CLOSED,freeform,train,No,no,No,no
1541,synpic22286.jpg,ABD,Are the kidneys hyper attenuated?,COLOR,CLOSED,freeform,train,Yes,yes,Yes,yes
1542,synpic45039.jpg,ABD,Is there a fracture in the vertebrae seen?,PRES,CLOSED,freeform,train,no,no,No,no
1543,synpic28210.jpg,ABD,Is the aorta visualized?,PRES,CLOSED,freeform,train,yes,yes,Yes,yes
1545,synpic20375.jpg,HEAD,What is the size of the lesion,SIZE,OPEN,freeform,train,Almost entire right side,almost entire right side,Large,large
1546,synpic29048.jpg,CHEST,What part of the body does this radiograph show?,ORGAN,OPEN,freeform,train,chest,chest,Chest,chest
1548,synpic31400.jpg,CHEST,Is this an abnormal film?,ABN,CLOSED,freeform,train,Yes,yes,No,no
1549,synpic31400.jpg,CHEST,Is there a cavitary lesion?,PRES,CLOSED,freeform,train,Yes,yes,No,no
1550,synpic17153.jpg,HEAD,The increased signal is a result of what material?,PRES,OPEN,freeform,train,fluid,fluid,Metal,metal
1552,synpic59935.jpg,HEAD,What does the abnormality in this image represent?,ABN,OPEN,freeform,train,Infarct,infarct,Brain tumor,brain tumor
1553,synpic31256.jpg,CHEST,Is there a pneumothorax present?,PRES,CLOSED,freeform,train,No,no,No,no
1554,synpic33689.jpg,ABD,Is the contrast in the bowels or the vasculature?,POS,CLOSED,freeform,train,In the vasculature,in the vasculature,Yes,yes
1556,synpic19232.jpg,CHEST,Is the heart enlarged?,SIZE,CLOSED,freeform,train,Yes,yes,No,no
1557,synpic50962.jpg,HEAD,What structures is identified in the middle of this image?,PRES,OPEN,freeform,train,Pons,pons,Cerebral cortex,cerebral cortex
1558,synpic51212.jpg,HEAD,Is there bleeding in the brain?,PRES,CLOSED,freeform,train,No,no,Yes,yes
1559,synpic100228.jpg,CHEST,Is there evidence of a pleural effusion?,PRES,CLOSED,freeform,train,No,no,Yes,yes
1560,synpic60831.jpg,HEAD,What type of image modality is used?,MODALITY,OPEN,freeform,train,MRI,mri,Mri,mri
1562,synpic59131.jpg,HEAD,Is there restricted diffusion?,PRES,CLOSED,freeform,train,no,no,Yes,yes
1564,synpic34836.jpg,HEAD,Is there an acute bleed present?,PRES,OPEN,freeform,train,Necrotic tissue,necrotic tissue,No,no
1566,synpic17145.jpg,CHEST,What type of imaging is this?,MODALITY,OPEN,freeform,train,Xray,xray,X ray,x ray
1567,synpic60703.jpg,HEAD,Are the lateral ventricles viewed in this section?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes
1568,synpic22791.jpg,ABD,How many kidneys are visualizable in this image?,COUNT,OPEN,freeform,train,2,2,2,2
1569,synpic13385.jpg,CHEST,Is the trachea midline?,PRES,OPEN,freeform,train,Midline,midline,Yes,yes
1570,synpic24729.jpg,ABD,Is there evidence of free peritoneal fluid?,PRES,CLOSED,freeform,train,No,no,Yes,yes
1571,synpic40464.jpg,ABD,Is the liver abnormal?,ABN,CLOSED,freeform,train,No,no,Yes,yes
1572,synpic56841.jpg,HEAD,Is the cerebellum seen on this axial section?,PRES,CLOSED,freeform,train,No,no,No,no
1573,synpic27576.jpg,ABD,What do the masses contain?,PRES,OPEN,freeform,train,fat,fat,Fat,fat
1574,synpic29795.jpg,ABD,Is there bone in the top of the image?,POS,CLOSED,freeform,train,No,no,Yes,yes
1575,synpic21776.jpg,CHEST,What organ is superimposed on the lung fields?,ORGAN,OPEN,freeform,train,Breasts,breasts,Heart,heart
1576,synpic17693.jpg,CHEST,Is the image normal?,ABN,CLOSED,freeform,train,No,no,Yes,yes
1577,synpic22828.jpg,ABD,Is the left renal cyst uniform?,ATTRIB,CLOSED,freeform,train,Yes,yes,Yes,yes
1578,synpic16221.jpg,CHEST,Which side is the abnormality on?,POS,OPEN,freeform,train,Right,right,Left,left
1579,synpic40500.jpg,HEAD,Is there blurring of the grey-white matter junction?,PRES,CLOSED,freeform,train,No,no,Yes,yes
1580,synpic33302.jpg,CHEST,Is there a calcification on the upper left lobe?,PRES,CLOSED,freeform,train,No,no,Yes,yes
1581,synpic53033.jpg,HEAD,Is this image abnormal?,ABN,CLOSED,freeform,train,Yes,yes,Yes,yes
1582,synpic18461.jpg,CHEST,Which lung has diffuse opacification?,POS,OPEN,freeform,train,Right,right,Right,right
1583,synpic32727.jpg,ABD,Is there evidence of pneumoperitoneum?,PRES,CLOSED,freeform,train,No,no,Yes,yes
1585,synpic43609.jpg,ABD,What modality is used in this image?,MODALITY,OPEN,freeform,train,CT,ct,Ultrasound,ultrasound
1586,synpic49862.jpg,HEAD,Is this image abnormal?,ABN,CLOSED,freeform,train,Yes,yes,Yes,yes
1587,synpic18896.jpg,CHEST,What does the abnormal contour of the left hilum suggest in terms of pathology?,OTHER,OPEN,freeform,train,double arch,double arch,Cancer,cancer
1589,synpic31955.jpg,CHEST,Are the clavicles broken?,PRES,CLOSED,freeform,train,No,no,Yes,yes
1590,synpic17738.jpg,CHEST,The cystic findings in the bilateral apices are consistent with what pathology?,OTHER,OPEN,freeform,train,emphysema,emphysema,Cyst,cyst
1592,synpic27402.jpg,CHEST,IS there anything wrong with the lungs?,ABN,CLOSED,freeform,train,No,no,No,no
1594,synpic57317.jpg,HEAD,How would you describe the sulci in this image?,ATTRIB,OPEN,freeform,train,reduced sulci,reduced sulci,Deep,deep
1595,synpic50848.jpg,HEAD,Is this picture abnormal?,ABN,CLOSED,freeform,train,Yes,yes,Yes,yes
1596,synpic21604.jpg,ABD,What does the black area signify?,COLOR,OPEN,freeform,train,Black,black,Tumor,tumor
1597,synpic51709.jpg,HEAD,What side of the brain is the lesion on?,POS,OPEN,freeform,train,Right,right,Left,left
1598,synpic31116.jpg,HEAD,Is this image abnormal?,ABN,CLOSED,freeform,train,yes,yes,Yes,yes
1599,synpic53207.jpg,HEAD,Are the ventricles smaller than normal?,SIZE,CLOSED,freeform,train,Yes,yes,Yes,yes
1601,synpic23648.jpg,ABD,Was contrast used?,MODALITY,CLOSED,freeform,train,yes,yes,Yes,yes
1602,synpic26158.jpg,ABD,Is the mass heterogeneous or homogeneous in appearance?,ATTRIB,CLOSED,freeform,train,Heterogeneous,heterogeneous,Yes,yes
1603,synpic48091.jpg,HEAD,Is there a fracture of the skull?,PRES,CLOSED,freeform,train,No,no,Yes,yes
1604,synpic32081.jpg,CHEST,What is the gender of this patient?,OTHER,OPEN,freeform,train,Man,man,Female,female
1607,synpic18651.jpg,CHEST,Is the heart greater than 50% of the chest diameter,SIZE,CLOSED,freeform,train,yes,yes,Yes,yes
1608,synpic59356.jpg,HEAD,Is this image normal?,ABN,CLOSED,freeform,train,No,no,No,no
1611,synpic49027.jpg,HEAD,How many ring enhancing lesions can be found in this image?,COUNT,OPEN,freeform,train,one,one,0,0
1612,synpic18250.jpg,CHEST,Is there consolidation in the lungs?,PRES,CLOSED,freeform,train,No,no,Yes,yes
1613,synpic26248.jpg,CHEST,Which orientation is the image acquired?,PLANE,OPEN,freeform,train,PA,pa,Front,front
1614,synpic24967.jpg,ABD,Is the gallbladder wall thickened?,SIZE,CLOSED,freeform,train,yes,yes,Yes,yes
1616,synpic54004.jpg,HEAD,Is the finding normal?,ABN,CLOSED,freeform,train,No,no,No,no
1617,synpic27655.jpg,CHEST,What imaging modality is used?,MODALITY,OPEN,freeform,train,Xray,xray,X ray,x ray
1619,synpic32108.jpg,ABD,Is the liver normal?,ABN,CLOSED,freeform,train,Yes,yes,Yes,yes
1620,synpic48749.jpg,HEAD,Is there mass effect?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes
1621,synpic31217.jpg,CHEST,Is there a nodule in the left lung?,PRES,CLOSED,freeform,train,No,no,Yes,yes
1622,synpic45544.jpg,HEAD,What is the hyperdensity in the image?,PRES,OPEN,freeform,train,Infarct,infarct,White,white
1623,synpic55245.jpg,HEAD,Is there contrast in the vasculature?,PRES,CLOSED,freeform,train,No,no,Yes,yes
1624,synpic25534.jpg,ABD,Was this patient given IV contrast?,MODALITY,CLOSED,freeform,train,Yes,yes,Yes,yes
1626,synpic50958.jpg,ABD,Are any intestinal abnormalities present?,ABN,CLOSED,freeform,train,No,no,Yes,yes
1627,synpic23803.jpg,CHEST,Is there a pneumothorax present?,PRES,CLOSED,freeform,train,Yes,yes,No,no
1629,synpic26413.jpg,CHEST,Is the stomach visualized here?,PRES,CLOSED,freeform,train,No,no,Yes,yes
1630,synpic20626.jpg,HEAD,Is the lesion uniform in density?,COLOR,CLOSED,freeform,train,No,no,Yes,yes
1636,synpic23053.jpg,CHEST,Are the ribs broken?,PRES,CLOSED,freeform,train,No,no,No,no
1638,synpic33422.jpg,CHEST,Is there adequate inspiration?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes
1639,synpic45699.jpg,HEAD,Which side was affected?,POS,OPEN,freeform,train,left,left,Left,left
1640,synpic38531.jpg,CHEST,Are there rib fractures present?,PRES,CLOSED,freeform,train,No,no,No,no
1642,synpic39301.jpg,HEAD,In what lobes are the lesions located?,POS,OPEN,freeform,train,bilateral parietal lobes,bilateral parietal lobes,Frontal,frontal
1644,synpic50943.jpg,CHEST,Is there an NG tube present?,PRES,CLOSED,freeform,train,Yes,yes,No,no
1645,synpic45914.jpg,HEAD,Is there a blood clot?,PRES,CLOSED,freeform,train,Yes,yes,No,no
1646,synpic40096.jpg,HEAD,What is on the differential?,OTHER,OPEN,freeform,train,Chronic sinusitis vs. hemorrhage,chronic sinusitis vs. hemorrhage,Brain,brain
1647,synpic41667.jpg,CHEST,Is the trachea midline?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes
1649,synpic46764.jpg,HEAD,Is the lesion ring enhancing?,ATTRIB,CLOSED,freeform,train,Yes,yes,Yes,yes
1650,synpic39532.jpg,CHEST,Is there free air under the diaphragm?,PRES,CLOSED,freeform,train,No,no,Yes,yes
1651,synpic39086.jpg,ABD,Is this patient lying supine?,OTHER,CLOSED,freeform,train,Yes,yes,Yes,yes
1652,synpic42245.jpg,CHEST,Is the cardiac contour normal in shape?,ATTRIB,CLOSED,freeform,train,Yes,yes,Yes,yes
1653,synpic40314.jpg,ABD,Is the pancreas edematous?,SIZE,CLOSED,freeform,train,Yes,yes,Yes,yes
1655,synpic34449.jpg,CHEST,Are there rib fractures present?,PRES,CLOSED,freeform,train,Yes,yes,No,no
1657,synpic30324.jpg,ABD,Is there air-fluid levels?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes
1658,synpic30215.jpg,ABD,What is the image plane?,PLANE,OPEN,freeform,train,Axial,axial,Sagittal,sagittal
1660,synpic54802.jpg,HEAD,Is the image normal?,ABN,CLOSED,freeform,train,No,no,No,no
1661,synpic53574.jpg,HEAD,In what plane is the above image?,PLANE,OPEN,freeform,train,axial,axial,2D,2d
1662,synpic52732.jpg,HEAD,What is abnormal about the image?,ABN,OPEN,freeform,train,White matter plaques,white matter plaques,Nothing,nothing
1663,synpic44865.jpg,CHEST,Is there a mediastinal shift?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes
1664,synpic27985.jpg,ABD,Is the contrast in the bowels or the vasculature?,POS,CLOSED,freeform,train,In the bowels,in the bowels,Yes,yes
1666,synpic28987.jpg,CHEST,What imaging modality is used?,MODALITY,OPEN,freeform,train,plain film xray,plain film xray,X ray,x ray
1667,synpic22156.jpg,ABD,What plane is the image in?,PLANE,OPEN,freeform,train,Axial,axial,X-ray,x-ray
1668,synpic42805.jpg,CHEST,Is there abnormal air present under the diaphragm?,ABN,CLOSED,freeform,train,No,no,No,no
1669,synpic57520.jpg,HEAD,Is the skull fractured?,PRES,CLOSED,freeform,train,No,no,Yes,yes
1670,synpic41050.jpg,ABD,Is there contrast in the bowels?,PRES,OPEN,freeform,train,In the bowels,in the bowels,Yes,yes
1674,synpic57813.jpg,HEAD,How would you describe the R vertebral artery shape?,ATTRIB,OPEN,freeform,train,Short section irregular contour,short section irregular contour,Round,round
1675,synpic31394.jpg,CHEST,Is there a pneumothorax present?,PRES,CLOSED,freeform,train,no,no,Yes,yes
1676,synpic43433.jpg,ABD,Are there air fluid levels?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes
1679,synpic21700.jpg,ABD,How many masses are there?,COUNT,OPEN,freeform,train,One,one,2,2
1680,synpic53816.jpg,HEAD,Is there evidence of grey matter edema?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes
1681,synpic31928.jpg,HEAD,What type of MR image modality is seen?,MODALITY,OPEN,freeform,train,T2 weighted,t2 weighted,Axial,axial
1682,synpic27597.jpg,ABD,Is there fat in these masses?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes
1683,synpic28569.jpg,ABD,How many kidneys are in this image?,COUNT,OPEN,freeform,train,2,2,2,2
1684,synpic46539.jpg,CHEST,Is there a fracture of the clavicle?,PRES,CLOSED,freeform,train,No,no,No,no
1685,synpic47191.jpg,ABD,In what plane is the CT scan?,PLANE,OPEN,freeform,train,axial,axial,3D,3d
1686,synpic37605.jpg,HEAD,Is there mass effect from the lesion?,PRES,CLOSED,freeform,train,No,no,Yes,yes
1687,synpic52828.jpg,ABD,The enhancing soft tissue mass and fluid seen in the left upper quadrant is consistent with what pathology?,OTHER,OPEN,freeform,train,abscess,abscess,Cyst,cyst
1688,synpic28277.jpg,ABD,Are the kidneys in this image abnormal?,ABN,CLOSED,freeform,train,Yes,yes,Yes,yes
