qid,image_name,image_organ,question,question_type,answer_type,phrase_type,split,gt_answer,gt_normalized,pred_raw,pred_normalized,exact_match,contains,llm_judge,llm_judge_correct
1295,synpic48091.jpg,HEAD,"Besides the mass in the temporal horn, are there other enhancements in the image?",OTHER,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
1296,synpic51212.jpg,HEAD,How was this image taken?,MODALITY,OPEN,freeform,train,MRI,mri,"This image is a non-contrasted computed tomography (CT) scan of the brain, showing the cerebral structures without the use of contrast agents. The region of interest, located centrally and in the middle of the image,","this image is a non-contrasted computed tomography (ct) scan of the brain, showing the cerebral structures without the use of contrast agents. the region of interest, located centrally and in the middle of the image,",False,False,INCORRECT,False
1299,synpic34054.jpg,ABD,What is the condition of the patient,ABN,OPEN,para,train,Blind loop syndrome,blind loop syndrome,"The image shows a brain CT scan of the head, with a region of interest in the white matter of the brain. This region exhibits an unusual appearance, possibly indicating a disease or abnormality, which could be indicative of a neuro","the image shows a brain ct scan of the head, with a region of interest in the white matter of the brain. this region exhibits an unusual appearance, possibly indicating a disease or abnormality, which could be indicative of a neuro",False,False,INCORRECT,False
1300,synpic34054.jpg,ABD,What abnormality is seen?,ABN,OPEN,freeform,train,Blind-ending loop of bowel arising from the cecum,blind-ending loop of bowel arising from the cecum,"The region of interest is located in the left side of the brain, which is characterized by a hyperdense area indicative of an acute hemorrhage. The affected area exhibits a contrast difference compared to the surrounding brain tissue","the region of interest is located in the left side of the brain, which is characterized by a hyperdense area indicative of an acute hemorrhage. the affected area exhibits a contrast difference compared to the surrounding brain tissue",False,False,INCORRECT,False
1303,synpic47020.jpg,HEAD,What is the location of the mass?,POS,OPEN,para,train,Pineal region,pineal region,0.59K,0.59k,False,False,INCORRECT,False
1304,synpic47020.jpg,HEAD,Where is the mass?,POS,OPEN,freeform,train,Pineal region,pineal region,"The front left corner of a brain, the region of interest is the cerebral cortex, and the area appears to be affected by a disease process, as indicated by the term ""suggestes"" in the description.","the front left corner of a brain, the region of interest is the cerebral cortex, and the area appears to be affected by a disease process, as indicated by the term ""suggestes"" in the description.",False,False,INCORRECT,False
1305,synpic51212.jpg,HEAD,Is this image in the transverse plane?,PLANE,CLOSED,freeform,train,yes,yes,Yes,yes,True,True,,True
1306,synpic29263.jpg,CHEST,Are there any pulmonary findings?,PRES,CLOSED,freeform,train,No,no,"Yes.

This is a CT scan of a brain, likely an axial view, and it appears to have a small, dark, and possibly indented area in the brain tissue, which may indicate a potential abnormality. The","yes.

this is a ct scan of a brain, likely an axial view, and it appears to have a small, dark, and possibly indented area in the brain tissue, which may indicate a potential abnormality. the",False,True,,False
1307,synpic29263.jpg,CHEST,Are the lungs affected?,PRES,CLOSED,para,train,No,no,Yes,yes,False,False,,False
1308,synpic55583.jpg,HEAD,In which lobe are the lesions?,POS,CLOSED,para,train,Bilateral frontal lobes,bilateral frontal lobes,Yes,yes,False,False,,False
1309,synpic55583.jpg,HEAD,Where are the lesions?,POS,OPEN,freeform,train,Bilateral frontal lobes,bilateral frontal lobes,"The brain's white matter tissue is affected by a cerebral infarction, which is characterized by a localized increase in the density of the white matter, as indicated by the darker-colored area compared to the","the brain's white matter tissue is affected by a cerebral infarction, which is characterized by a localized increase in the density of the white matter, as indicated by the darker-colored area compared to the",False,False,INCORRECT,False
1310,synpic53207.jpg,HEAD,What type of image is this?,MODALITY,OPEN,freeform,train,MRI-DWI,mri-dwi,Medical,medical,False,False,INCORRECT,False
1311,synpic55583.jpg,HEAD,Is the gyral enhancement?,PRES,CLOSED,freeform,train,yes,yes,Yes,yes,True,True,,True
1312,synpic24878.jpg,ABD,What is the location of the abnormality?,POS,OPEN,para,train,Right colon,right colon,Left ventricular cavity,left ventricular cavity,False,False,INCORRECT,False
1313,synpic24878.jpg,ABD,Where is the abnormal finding?,POS,OPEN,freeform,train,Right colon,right colon,"The abdomen of a person, possibly a CT scan of the brain, is shown. The region of interest, located in the left-center of the image, occupies a small area and exhibits an unusual appearance, suggesting a disease or","the abdomen of a person, possibly a ct scan of the brain, is shown. the region of interest, located in the left-center of the image, occupies a small area and exhibits an unusual appearance, suggesting a disease or",False,False,INCORRECT,False
1314,synpic27646.jpg,CHEST,What plane is seen?,PLANE,OPEN,freeform,train,PA,pa,"The image features a brain, and the region of interest is located in the left frontal lobe, near the center of the image. The area appears to have a different texture or density compared to the surrounding brain tissue, which could indicate an","the image features a brain, and the region of interest is located in the left frontal lobe, near the center of the image. the area appears to have a different texture or density compared to the surrounding brain tissue, which could indicate an",False,True,INCORRECT,False
1315,synpic48091.jpg,HEAD,How would you describe the mass?,ATTRIB,OPEN,freeform,train,Isointense,isointense,"The mass is located in the lower-left-front-right quadrant of the image, and its size is smaller than the surrounding tissue.","the mass is located in the lower-left-front-right quadrant of the image, and its size is smaller than the surrounding tissue.",False,False,INCORRECT,False
1316,synpic48091.jpg,HEAD,What are the characteristics of the mass?,ATTRIB,OPEN,para,train,Isointense,isointense,"The mass is located in the ventricular system, and its characteristics include a hyperdense area indicative of an abnormality, which could be a hemorrhage or a mass effect. The region of interest is situated in the right","the mass is located in the ventricular system, and its characteristics include a hyperdense area indicative of an abnormality, which could be a hemorrhage or a mass effect. the region of interest is situated in the right",False,False,INCORRECT,False
1317,synpic31217.jpg,CHEST,Which plane is this image taken in?,PLANE,OPEN,freeform,train,PA,pa,Middle,middle,False,False,CORRECT,True
1318,synpic47020.jpg,HEAD,Is the mass hyperintense or hypointense?,COLOR,CLOSED,freeform,train,Hyperintense,hyperintense,Yes,yes,False,False,,False
1319,synpic47020.jpg,HEAD,What is the radiological description of the mass?,COLOR,OPEN,para,train,Hyperintense,hyperintense,"The region of the brain that appears in the image is characterized by a hyperdense area, which is indicative of a potential hemorrhage. This area is located in the white matter of the brain, which is the region of the","the region of the brain that appears in the image is characterized by a hyperdense area, which is indicative of a potential hemorrhage. this area is located in the white matter of the brain, which is the region of the",False,False,INCORRECT,False
1320,synpic40426.jpg,ABD,What allows for the bright areas seen in this image?,PRES,OPEN,freeform,train,IV contrast,iv contrast,"Affected area of the brain, possibly due to the presence of a hemorrhage.","affected area of the brain, possibly due to the presence of a hemorrhage.",False,False,INCORRECT,False
1321,synpic27646.jpg,CHEST,Is this an MRI?,MODALITY,CLOSED,freeform,train,no,no,Yes,yes,False,False,,False
1322,synpic40426.jpg,ABD,Is the mass heterogenous?,ATTRIB,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
1323,synpic40426.jpg,ABD,Is the mass heterogenous in consistency?,ATTRIB,CLOSED,para,train,Yes,yes,Yes,yes,True,True,,True
1326,synpic53207.jpg,HEAD,Are there abnormalities with in the contrast between white and grey matter?,ABN,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
1327,synpic53207.jpg,HEAD,Is the gray-white matter junction altered?,ABN,CLOSED,para,train,Yes,yes,Yes,yes,True,True,,True
1328,synpic34054.jpg,ABD,Is there evidence of inflammation?,PRES,CLOSED,freeform,train,Yes,yes,"Yes, the region of interest is the brain's parietal lobe, which is characterized by a hyperdense area indicative of an acute hemorrhage. The affected area is located in the center of the image,","yes, the region of interest is the brain's parietal lobe, which is characterized by a hyperdense area indicative of an acute hemorrhage. the affected area is located in the center of the image,",False,True,,False
1329,synpic34054.jpg,ABD,Is any structure inflamed?,PRES,CLOSED,para,train,Yes,yes,"No.


The region of interest is located in the lower-left-corners of the brain, which is a common area for abnormalities, such as hemorrhages or tumors. The region of interest exhibits","no.


the region of interest is located in the lower-left-corners of the brain, which is a common area for abnormalities, such as hemorrhages or tumors. the region of interest exhibits",False,False,,False
1332,synpic53207.jpg,HEAD,Is the image in the axial plane?,PLANE,CLOSED,freeform,train,yes,yes,Yes,yes,True,True,,True
1333,synpic27646.jpg,CHEST,How can the distribution in this image be described?,ATTRIB,OPEN,para,train,Micronodular,micronodular,"The image features a brain, and the region of interest is located in the left frontal lobe, near the center of the image. The region of interest exhibits a dark coloration compared to the surrounding brain tissue, which is indicative","the image features a brain, and the region of interest is located in the left frontal lobe, near the center of the image. the region of interest exhibits a dark coloration compared to the surrounding brain tissue, which is indicative",False,False,INCORRECT,False
1334,synpic27646.jpg,CHEST,What type of distributions is seen on this image?,ATTRIB,OPEN,freeform,train,Micronodular,micronodular,Indicated,indicated,False,False,INCORRECT,False
1335,synpic40426.jpg,ABD,What is the location of the mass?,POS,OPEN,para,train,Left rectus abdominus,left rectus abdominus,Brain,brain,False,False,INCORRECT,False
1336,synpic40426.jpg,ABD,Where is the mass?,POS,OPEN,freeform,train,Left rectus abdominus,left rectus abdominus,"The mass is located in the lower-left area of the image, which is the brain, and is characterized by its unusual appearance, possibly indicating a disease. The region of interest exhibits an abnormal texture or density compared to the surrounding brain","the mass is located in the lower-left area of the image, which is the brain, and is characterized by its unusual appearance, possibly indicating a disease. the region of interest exhibits an abnormal texture or density compared to the surrounding brain",False,False,INCORRECT,False
1337,synpic55583.jpg,HEAD,Is this a T1 weighted image?,MODALITY,CLOSED,freeform,train,no,no,Yes,yes,False,False,,False
1338,synpic31757.jpg,ABD,Is the right renal vein visualized?,PRES,CLOSED,freeform,train,No,no,Yes,yes,False,False,,False
1339,synpic31757.jpg,ABD,Is it possible to identify the right renal vein?,PRES,CLOSED,para,train,No,no,Yes,yes,False,False,,False
1340,synpic25105.jpg,ABD,Are the kidneys visible in this image?,PRES,CLOSED,freeform,train,yes,yes,Yes,yes,True,True,,True
1341,synpic22794.jpg,ABD,Is air visible in the bowels?,PRES,CLOSED,para,train,yes,yes,Yes,yes,True,True,,True
1342,synpic22794.jpg,ABD,Is there air in the bowel?,PRES,CLOSED,freeform,train,yes,yes,Yes,yes,True,True,,True
1343,synpic42210.jpg,CHEST,What do the two bright dots represent?,PRES,OPEN,para,train,nipple location,nipple location,Unknown,unknown,False,False,INCORRECT,False
1344,synpic42210.jpg,CHEST,What are the two hyperlucent inferior dots?,PRES,OPEN,freeform,train,nipple location,nipple location,"The dots are located in the left ventricle of the brain, and their appearance is consistent with the brain's normal anatomy.","the dots are located in the left ventricle of the brain, and their appearance is consistent with the brain's normal anatomy.",False,False,INCORRECT,False
1346,synpic54391.jpg,HEAD,What are the locations of the hyperintensities?,POS,OPEN,para,train,bilateral frontal lobes and body of corpus callosum,bilateral frontal lobes and body of corpus callosum,"0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1,","0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1,",False,False,INCORRECT,False
1347,synpic54391.jpg,HEAD,Where are the hyperintensities located?,POS,OPEN,freeform,train,bilateral frontal lobes and body of corpus callosum,bilateral frontal lobes and body of corpus callosum,"The hyperintensities are located in the brain's white matter, which is the area of the image that appears lighter than the surrounding darker areas. The darker areas are likely the brain's gray matter, which is the area","the hyperintensities are located in the brain's white matter, which is the area of the image that appears lighter than the surrounding darker areas. the darker areas are likely the brain's gray matter, which is the area",False,False,INCORRECT,False
1348,synpic28210.jpg,ABD,Are the kidneys visualized?,PRES,CLOSED,freeform,train,yes,yes,Yes,yes,True,True,,True
1349,synpic28210.jpg,ABD,Can you see the kidneys,PRES,CLOSED,para,train,yes,yes,Yes,yes,True,True,,True
1350,synpic100176.jpg,CHEST,Is this a PA or AP film?,MODALITY,CLOSED,freeform,train,PA,pa,Yes,yes,False,False,,False
1351,synpic100176.jpg,CHEST,What laterality is this film?,MODALITY,OPEN,para,train,PA,pa,"The region of interest is located in the left-center of the image, occupying approximately 0.1% of the area. This region exhibits a difference in density compared to the surrounding tissue, which could indicate an abnormality.","the region of interest is located in the left-center of the image, occupying approximately 0.1% of the area. this region exhibits a difference in density compared to the surrounding tissue, which could indicate an abnormality.",False,True,INCORRECT,False
1352,synpic56344.jpg,HEAD,What artery is the embolus from?,OTHER,OPEN,freeform,train,distal basilar artery,distal basilar artery,0.00000000000000000000000000000000000000000000000,0.00000000000000000000000000000000000000000000000,False,False,INCORRECT,False
1353,synpic56344.jpg,HEAD,Where is the embolus located?,POS,OPEN,para,train,distal basilar artery,distal basilar artery,Cerebral hemispheres,cerebral hemispheres,False,False,INCORRECT,False
1356,synpic53867.jpg,HEAD,The mass is located in what region?,POS,OPEN,para,train,suprasellar,suprasellar,Left,left,False,False,INCORRECT,False
1357,synpic53867.jpg,HEAD,Where is the mass located?,POS,OPEN,freeform,train,suprasellar,suprasellar,"The mass is located in the lower-left region of the brain, which is the white matter that surrounds the cerebral hemispheres. The region of interest, characterized by its unusual appearance, is likely to be the c","the mass is located in the lower-left region of the brain, which is the white matter that surrounds the cerebral hemispheres. the region of interest, characterized by its unusual appearance, is likely to be the c",False,False,INCORRECT,False
1360,synpic54391.jpg,HEAD,The imaging modality is...?,MODALITY,OPEN,para,train,MRI/FLAIR,mri/flair,"The image features a computed tomography (CT) scan of the brain, showing the cerebral structures without the need for contrast media. The region of interest is located in the left cerebral hemisphere, with a darker","the image features a computed tomography (ct) scan of the brain, showing the cerebral structures without the need for contrast media. the region of interest is located in the left cerebral hemisphere, with a darker",False,False,INCORRECT,False
1361,synpic54391.jpg,HEAD,What is the image modality?,MODALITY,OPEN,freeform,train,MRI/FLAIR,mri/flair,Brain,brain,False,False,INCORRECT,False
1362,synpic28987.jpg,CHEST,Is there fluid in the lungs?,PRES,CLOSED,freeform,train,No,no,No,no,True,True,,True
1363,synpic28987.jpg,CHEST,Is a pleural effusion present?,PRES,CLOSED,para,train,No,no,Yes,yes,False,False,,False
1364,synpic25105.jpg,ABD,Is this an axial cut?,PLANE,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
1365,synpic42210.jpg,CHEST,Is the trachea deviated?,PRES,CLOSED,freeform,train,yes,yes,Yes,yes,True,True,,True
1366,synpic42210.jpg,CHEST,Is tracheal deviation present?,PRES,CLOSED,para,train,yes,yes,Yes,yes,True,True,,True
1367,synpic33892.jpg,ABD,What image modality is this?,MODALITY,OPEN,freeform,train,CT,ct,"The image shows a computed tomography (CT) scan of the brain, with its characteristic features appearing bright compared to the surrounding tissue. The region of interest, located in the left centroid of the brain, occupies a small area of the","the image shows a computed tomography (ct) scan of the brain, with its characteristic features appearing bright compared to the surrounding tissue. the region of interest, located in the left centroid of the brain, occupies a small area of the",False,True,CORRECT,True
1368,synpic33892.jpg,ABD,What imaging modality was used,MODALITY,OPEN,para,train,CT,ct,"The image shows a computed tomography (CT) scan of the brain, with its characteristic features appearing bright compared to the surrounding tissue. The region of interest, located in the left centroid of the brain, occupies a small area of the","the image shows a computed tomography (ct) scan of the brain, with its characteristic features appearing bright compared to the surrounding tissue. the region of interest, located in the left centroid of the brain, occupies a small area of the",False,True,CORRECT,True
1371,synpic52988.jpg,CHEST,Are patchy infiltrates depicted?,PRES,CLOSED,para,train,Yes,yes,"Yes

The region's abnormal density and size compared to the surrounding tissue indicate it may be a case of a brain hemorrhage, which is a medical emergency. The region's abnormal density and size compared to","yes

the region's abnormal density and size compared to the surrounding tissue indicate it may be a case of a brain hemorrhage, which is a medical emergency. the region's abnormal density and size compared to",False,True,,False
1372,synpic52988.jpg,CHEST,Are there patchy infiltrates present?,PRES,CLOSED,freeform,train,Yes,yes,"No


The region of the image is in the center and is characterized by a difference in color and texture compared to the surrounding area, which may indicate a medical condition. The region's name is given as Abdominal Aort","no


the region of the image is in the center and is characterized by a difference in color and texture compared to the surrounding area, which may indicate a medical condition. the region's name is given as abdominal aort",False,False,,False
1375,synpic100176.jpg,CHEST,Are the margins of the cardiac silhouette normal?,ABN,CLOSED,freeform,train,No,no,Yes,yes,False,False,,False
1376,synpic100176.jpg,CHEST,Is the heart border normal?,ABN,CLOSED,para,train,No,no,No,no,True,True,,True
1377,synpic23008.jpg,ABD,Is this an axial plane,PLANE,CLOSED,freeform,train,yes,yes,Yes,yes,True,True,,True
1378,synpic32981.jpg,ABD,Is there intrahepatic ductal dilatation?,SIZE,CLOSED,freeform,train,yes,yes,Yes,yes,True,True,,True
1379,synpic32981.jpg,ABD,Is intrahepatic ductal dilatation present?,SIZE,CLOSED,para,train,yes,yes,Yes,yes,True,True,,True
1380,synpic12210.jpg,CHEST,What imaging modality was used?,MODALITY,OPEN,para,train,x-ray,x-ray,Computed tomography,computed tomography,False,False,INCORRECT,False
1381,synpic12210.jpg,CHEST,What type of image is this?,MODALITY,OPEN,freeform,train,x-ray,x-ray,Medical,medical,False,False,CORRECT,True
1382,synpic28718.jpg,ABD,Are air fluid levels depicted in this image?,PRES,CLOSED,para,train,Yes,yes,Yes,yes,True,True,,True
1383,synpic28718.jpg,ABD,Is there an air fluid level present?,PRES,CLOSED,freeform,train,Yes,yes,"No.

The image shows a cross-sectional view of the brain, with the cerebral hemispheres, cerebellum, brainstem, and cisterna magna visible. The region of interest","no.

the image shows a cross-sectional view of the brain, with the cerebral hemispheres, cerebellum, brainstem, and cisterna magna visible. the region of interest",False,False,,False
1386,synpic56061.jpg,HEAD,Where is the pathology located?,POS,OPEN,para,train,anterior cerebrum,anterior cerebrum,Cerebral hemispheres,cerebral hemispheres,False,False,CORRECT,True
1387,synpic56061.jpg,HEAD,Which region of the brain is impacted?,POS,OPEN,freeform,train,Anterior surface,anterior surface,0.00000000000000000000000000000000000000000000000,0.00000000000000000000000000000000000000000000000,False,False,INCORRECT,False
1388,synpic25105.jpg,ABD,Is there air in the bowel?,PRES,CLOSED,freeform,train,yes,yes,Yes,yes,True,True,,True
1389,synpic25105.jpg,ABD,Is air present in the bowel?,PRES,CLOSED,para,train,yes,yes,Yes,yes,True,True,,True
1390,synpic23648.jpg,ABD,What is behind the liver?,PRES,OPEN,freeform,train,ascites,ascites,Lung,lung,False,False,INCORRECT,False
1391,synpic23648.jpg,ABD,What finding is associated with liver?,PRES,OPEN,para,train,ascites,ascites,"The region of interest is the liver, specifically the right side of the organ. The abnormality is characterized by a disorderly texture or density, which is unusual compared to the surrounding healthy tissue. This unusual appearance is indic","the region of interest is the liver, specifically the right side of the organ. the abnormality is characterized by a disorderly texture or density, which is unusual compared to the surrounding healthy tissue. this unusual appearance is indic",False,False,INCORRECT,False
1392,synpic56061.jpg,HEAD,What type of image is this?,MODALITY,OPEN,freeform,train,MRI-FLAIR,mri-flair,"An image with a dialysis device, possibly a cerebral vein, with a region of abnormal density, characterized by a darker area, which is indicative of a potential issue. This darker area is surrounded by","an image with a dialysis device, possibly a cerebral vein, with a region of abnormal density, characterized by a darker area, which is indicative of a potential issue. this darker area is surrounded by",False,False,INCORRECT,False
1393,synpic56061.jpg,HEAD,what imaging modality was used,MODALITY,OPEN,para,train,MRI-FLAIR,mri-flair,"The image displays a brain, with a region of interest occupying the center of the image. This region exhibits an unusual appearance, possibly indicating a disease or abnormality, which is indicative of a brain hemorrhage. The image","the image displays a brain, with a region of interest occupying the center of the image. this region exhibits an unusual appearance, possibly indicating a disease or abnormality, which is indicative of a brain hemorrhage. the image",False,False,INCORRECT,False
1396,synpic52248.jpg,HEAD,What imaging plane is depicted here?,PLANE,OPEN,para,train,axial,axial,"The region of interest is located in the left cerebral hemisphere, near the left ventricle. The abnormality is characterized by a hyperdense area, which is indicative of an acute hemorrhage","the region of interest is located in the left cerebral hemisphere, near the left ventricle. the abnormality is characterized by a hyperdense area, which is indicative of an acute hemorrhage",False,False,INCORRECT,False
1397,synpic52248.jpg,HEAD,What is the plane?,PLANE,OPEN,freeform,train,axial,axial,"The region of interest is located in the brain, possibly a small area with abnormal density, which could indicate an abnormality such as a hemorrhage or a mass. The region is situated in the middle of the brain, which is","the region of interest is located in the brain, possibly a small area with abnormal density, which could indicate an abnormality such as a hemorrhage or a mass. the region is situated in the middle of the brain, which is",False,False,INCORRECT,False
1398,synpic28987.jpg,CHEST,Is cardiomegaly shown?,SIZE,CLOSED,para,train,yes,yes,Yes,yes,True,True,,True
1399,synpic28987.jpg,CHEST,Is the heart enlarged?,SIZE,CLOSED,freeform,train,yes,yes,Yes,yes,True,True,,True
1400,synpic31757.jpg,ABD,What is the location of the mass?,POS,OPEN,para,train,right kidney,right kidney,0.59K,0.59k,False,False,INCORRECT,False
1401,synpic31757.jpg,ABD,Where is the mass located?,POS,OPEN,freeform,train,right kidney,right kidney,Lower left corner of the image,lower left corner of the image,False,False,INCORRECT,False
1402,synpic28718.jpg,ABD,How was this image taken?,MODALITY,OPEN,freeform,train,With contrast,with contrast,"The image shows a cross-sectional view of a brain, possibly a transverse section, with a region occupying the left side of the brain. The region exhibits an abnormal appearance, potentially indicating a disease, and is situated near the","the image shows a cross-sectional view of a brain, possibly a transverse section, with a region occupying the left side of the brain. the region exhibits an abnormal appearance, potentially indicating a disease, and is situated near the",False,False,INCORRECT,False
1403,synpic54391.jpg,HEAD,What do the hyperintensities likely represent?,PRES,OPEN,para,train,Hemorrhage,hemorrhage,"The hyperintensities likely represent the brain's white matter, which appears brighter than the brain's gray matter due to the scattering of light by the brain's white matter. The image shows the brain's white matter with","the hyperintensities likely represent the brain's white matter, which appears brighter than the brain's gray matter due to the scattering of light by the brain's white matter. the image shows the brain's white matter with",False,False,INCORRECT,False
1404,synpic54391.jpg,HEAD,What are the hyperintensities signaling?,PRES,OPEN,freeform,train,Hemorrhage,hemorrhage,"The hyperintensities are the white spots in the image, likely representing alveoli, and are indicative of a disease process.","the hyperintensities are the white spots in the image, likely representing alveoli, and are indicative of a disease process.",False,False,INCORRECT,False
1405,synpic24967.jpg,ABD,Can you see kidneys in this image,PRES,CLOSED,freeform,train,yes,yes,"0.2% of the total area of the kidneys

The region of interest is located in the upper-middle area of the image, and appears to have a different density compared to the surrounding tissue. This could indicate an","0.2% of the total area of the kidneys

the region of interest is located in the upper-middle area of the image, and appears to have a different density compared to the surrounding tissue. this could indicate an",False,False,,False
1410,synpic23008.jpg,ABD,How was this image taken?,MODALITY,OPEN,freeform,train,With contrast,with contrast,"The image shows a CT scan of the brain, likely a coronal slice, with a region of interest in the right-center, upper-middle area. This region exhibits an unusual appearance, potentially indicating a disease process, characterized by a","the image shows a ct scan of the brain, likely a coronal slice, with a region of interest in the right-center, upper-middle area. this region exhibits an unusual appearance, potentially indicating a disease process, characterized by a",False,False,INCORRECT,False
1411,synpic24967.jpg,ABD,Is there contrast in this image,MODALITY,CLOSED,freeform,train,yes,yes,"0.2% of the brain's white matter tissue, located in the right frontal region, is affected by a brain hemorrhage. This region exhibits abnormal texture and density, which is indicative of a sub","0.2% of the brain's white matter tissue, located in the right frontal region, is affected by a brain hemorrhage. this region exhibits abnormal texture and density, which is indicative of a sub",False,False,,False
1412,synpic24967.jpg,ABD,Is pericholecystic inflammation present?,PRES,CLOSED,para,train,yes,yes,Yes,yes,True,True,,True
1413,synpic24967.jpg,ABD,What is the lighter substance around the gallbladder,PRES,OPEN,freeform,train,Pericholecystic fluid,pericholecystic fluid,"The region of interest is located at the center of the image, with a small area showing a difference in density compared to the surrounding tissue. This difference in density is indicative of a brain hemorrhage, which is characterized by a","the region of interest is located at the center of the image, with a small area showing a difference in density compared to the surrounding tissue. this difference in density is indicative of a brain hemorrhage, which is characterized by a",False,False,INCORRECT,False
1414,synpic27142.jpg,HEAD,What type of imaging was used?,MODALITY,OPEN,para,train,MR - T2 weighted,mr - t2 weighted,Computed tomography,computed tomography,False,False,INCORRECT,False
1415,synpic27142.jpg,HEAD,Which image modality is this?,MODALITY,OPEN,freeform,train,MR - T2 weighted,mr - t2 weighted,"The image shows a brain computed tomography (CT) scan, which is a non-invasive diagnostic imaging technique that uses X-rays to produce detailed, cross-sectional images of the brain. The region of interest is","the image shows a brain computed tomography (ct) scan, which is a non-invasive diagnostic imaging technique that uses x-rays to produce detailed, cross-sectional images of the brain. the region of interest is",False,False,INCORRECT,False
1416,synpic45699.jpg,HEAD,What is the plane?,PLANE,OPEN,freeform,train,axial,axial,Aircraft,aircraft,False,False,INCORRECT,False
1417,synpic45699.jpg,HEAD,What plane was used?,PLANE,OPEN,para,train,axial,axial,"The image displays a brain CT scan, likely a transverse view, showing a region of interest with a dark, textured appearance. This region appears to be located in the left-center of the image, with a small area of the brain'","the image displays a brain ct scan, likely a transverse view, showing a region of interest with a dark, textured appearance. this region appears to be located in the left-center of the image, with a small area of the brain'",False,False,INCORRECT,False
1418,synpic53867.jpg,HEAD,Does this image use contrast or not?,MODALITY,CLOSED,para,train,contrast,contrast,Yes,yes,False,False,,False
1419,synpic53867.jpg,HEAD,Does this CT have contrast or no contrast?,MODALITY,CLOSED,freeform,train,contrast,contrast,Yes,yes,False,False,,False
1420,synpic25105.jpg,ABD,What is wrong with the pancreas?,ABN,OPEN,freeform,train,fatty infiltration,fatty infiltration,No part of the pancreas.,no part of the pancreas.,False,False,INCORRECT,False
1421,synpic25105.jpg,ABD,What pathology does the pancreas deominstrate?,ABN,OPEN,para,train,fatty infiltration,fatty infiltration,"The image shows a cross-section of the pancreas, a gland located in the abdominal cavity. The pancreas is a vital organ that produces hormones and enzymes, such as insulin, responsible","the image shows a cross-section of the pancreas, a gland located in the abdominal cavity. the pancreas is a vital organ that produces hormones and enzymes, such as insulin, responsible",False,False,INCORRECT,False
1422,synpic23648.jpg,ABD,Is the liver cirrhotic?,PRES,CLOSED,freeform,train,yes,yes,Yes,yes,True,True,,True
1423,synpic28210.jpg,ABD,What organ exhibits pathology,ABN,OPEN,para,train,jejunum,jejunum,"The image shows a CT scan of the brain, likely a transverse section, with a region of interest in the center of the image. This region exhibits abnormal texture and density compared to the surrounding brain tissue, which may indicate a path","the image shows a ct scan of the brain, likely a transverse section, with a region of interest in the center of the image. this region exhibits abnormal texture and density compared to the surrounding brain tissue, which may indicate a path",False,False,INCORRECT,False
1424,synpic28210.jpg,ABD,Which part of the bowel is involved by the mass?,ABN,OPEN,freeform,train,jejunum,jejunum,"0.005

The mass is located in the lower part of the abdomen, between the bowel's two halves, and is situated in the lower-left quadrant. The surrounding tissue appears to be","0.005

the mass is located in the lower part of the abdomen, between the bowel's two halves, and is situated in the lower-left quadrant. the surrounding tissue appears to be",False,False,INCORRECT,False
1425,synpic24967.jpg,ABD,What plane are we in?,PLANE,OPEN,freeform,train,Axial,axial,"The image shows a computed tomography (CT) scan of the brain, with its characteristic regions and structures visible. The region of interest is located in the left centromedian area, which is the area around the center of the brain, and","the image shows a computed tomography (ct) scan of the brain, with its characteristic regions and structures visible. the region of interest is located in the left centromedian area, which is the area around the center of the brain, and",False,False,CORRECT,True
1426,synpic45699.jpg,HEAD,What is the modality used?,MODALITY,OPEN,freeform,train,MR - ADC Map,mr - adc map,"Common

The region of interest is located at the center of the image, with a surrounding area that appears to be of different density compared to the surrounding brain tissue. This difference in density is indicative of an abnormality, which is","common

the region of interest is located at the center of the image, with a surrounding area that appears to be of different density compared to the surrounding brain tissue. this difference in density is indicative of an abnormality, which is",False,False,INCORRECT,False
1427,synpic45699.jpg,HEAD,What imaging method was used?,MODALITY,OPEN,para,train,MR - ADC Map,mr - adc map,"The image shows a brain CT scan, likely a coronal or parasagittal view, with a region of interest occupying the upper-middle part of the brain. This region exhibits an unusual appearance, possibly indicating a pathological condition","the image shows a brain ct scan, likely a coronal or parasagittal view, with a region of interest occupying the upper-middle part of the brain. this region exhibits an unusual appearance, possibly indicating a pathological condition",False,False,INCORRECT,False
1434,synpic12210.jpg,CHEST,What is at the base of the right lung?,PRES,OPEN,freeform,train,nodules,nodules,"The lower right lung, specifically the bronchi, has a small area of the lung tissue that appears to be affected by a disease, which is characterized by a dark or darker area compared to the surrounding healthy lung tissue.","the lower right lung, specifically the bronchi, has a small area of the lung tissue that appears to be affected by a disease, which is characterized by a dark or darker area compared to the surrounding healthy lung tissue.",False,False,INCORRECT,False
1435,synpic12210.jpg,CHEST,What pathology is shown at the lung bases?,PRES,OPEN,para,train,nodules,nodules,Density,density,False,False,INCORRECT,False
