qid,image_name,image_organ,question,question_type,answer_type,phrase_type,split,gt_answer,gt_normalized,pred_raw,pred_normalized,exact_match,contains,llm_judge,llm_judge_correct
1619,synpic32108.jpg,ABD,Is the liver normal?,ABN,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
1620,synpic48749.jpg,HEAD,Is there mass effect?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
1621,synpic31217.jpg,CHEST,Is there a nodule in the left lung?,PRES,CLOSED,freeform,train,No,no,Yes,yes,False,False,,False
1622,synpic45544.jpg,HEAD,What is the hyperdensity in the image?,PRES,OPEN,freeform,train,Infarct,infarct,White,white,False,False,INCORRECT,False
1623,synpic55245.jpg,HEAD,Is there contrast in the vasculature?,PRES,CLOSED,freeform,train,No,no,Yes,yes,False,False,,False
1624,synpic25534.jpg,ABD,Was this patient given IV contrast?,MODALITY,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
1626,synpic50958.jpg,ABD,Are any intestinal abnormalities present?,ABN,CLOSED,freeform,train,No,no,Yes,yes,False,False,,False
1627,synpic23803.jpg,CHEST,Is there a pneumothorax present?,PRES,CLOSED,freeform,train,Yes,yes,No,no,False,False,,False
1629,synpic26413.jpg,CHEST,Is the stomach visualized here?,PRES,CLOSED,freeform,train,No,no,Yes,yes,False,False,,False
1630,synpic20626.jpg,HEAD,Is the lesion uniform in density?,COLOR,CLOSED,freeform,train,No,no,Yes,yes,False,False,,False
1636,synpic23053.jpg,CHEST,Are the ribs broken?,PRES,CLOSED,freeform,train,No,no,No,no,True,True,,True
1638,synpic33422.jpg,CHEST,Is there adequate inspiration?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
1639,synpic45699.jpg,HEAD,Which side was affected?,POS,OPEN,freeform,train,left,left,Left,left,True,True,CORRECT,True
1640,synpic38531.jpg,CHEST,Are there rib fractures present?,PRES,CLOSED,freeform,train,No,no,No,no,True,True,,True
1642,synpic39301.jpg,HEAD,In what lobes are the lesions located?,POS,OPEN,freeform,train,bilateral parietal lobes,bilateral parietal lobes,Frontal,frontal,False,False,INCORRECT,False
1644,synpic50943.jpg,CHEST,Is there an NG tube present?,PRES,CLOSED,freeform,train,Yes,yes,No,no,False,False,,False
1645,synpic45914.jpg,HEAD,Is there a blood clot?,PRES,CLOSED,freeform,train,Yes,yes,No,no,False,False,,False
1646,synpic40096.jpg,HEAD,What is on the differential?,OTHER,OPEN,freeform,train,Chronic sinusitis vs. hemorrhage,chronic sinusitis vs. hemorrhage,Brain,brain,False,False,INCORRECT,False
1647,synpic41667.jpg,CHEST,Is the trachea midline?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
1649,synpic46764.jpg,HEAD,Is the lesion ring enhancing?,ATTRIB,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
1650,synpic39532.jpg,CHEST,Is there free air under the diaphragm?,PRES,CLOSED,freeform,train,No,no,Yes,yes,False,False,,False
1651,synpic39086.jpg,ABD,Is this patient lying supine?,OTHER,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
1652,synpic42245.jpg,CHEST,Is the cardiac contour normal in shape?,ATTRIB,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
1653,synpic40314.jpg,ABD,Is the pancreas edematous?,SIZE,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
1655,synpic34449.jpg,CHEST,Are there rib fractures present?,PRES,CLOSED,freeform,train,Yes,yes,No,no,False,False,,False
1657,synpic30324.jpg,ABD,Is there air-fluid levels?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
1658,synpic30215.jpg,ABD,What is the image plane?,PLANE,OPEN,freeform,train,Axial,axial,Sagittal,sagittal,False,False,INCORRECT,False
1660,synpic54802.jpg,HEAD,Is the image normal?,ABN,CLOSED,freeform,train,No,no,No,no,True,True,,True
1661,synpic53574.jpg,HEAD,In what plane is the above image?,PLANE,OPEN,freeform,train,axial,axial,2D,2d,False,False,CORRECT,True
1662,synpic52732.jpg,HEAD,What is abnormal about the image?,ABN,OPEN,freeform,train,White matter plaques,white matter plaques,Nothing,nothing,False,False,CORRECT,True
1663,synpic44865.jpg,CHEST,Is there a mediastinal shift?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
1664,synpic27985.jpg,ABD,Is the contrast in the bowels or the vasculature?,POS,CLOSED,freeform,train,In the bowels,in the bowels,Yes,yes,False,False,,False
1666,synpic28987.jpg,CHEST,What imaging modality is used?,MODALITY,OPEN,freeform,train,plain film xray,plain film xray,X ray,x ray,False,False,CORRECT,True
1667,synpic22156.jpg,ABD,What plane is the image in?,PLANE,OPEN,freeform,train,Axial,axial,X-ray,x-ray,False,False,INCORRECT,False
1668,synpic42805.jpg,CHEST,Is there abnormal air present under the diaphragm?,ABN,CLOSED,freeform,train,No,no,No,no,True,True,,True
1669,synpic57520.jpg,HEAD,Is the skull fractured?,PRES,CLOSED,freeform,train,No,no,Yes,yes,False,False,,False
1670,synpic41050.jpg,ABD,Is there contrast in the bowels?,PRES,OPEN,freeform,train,In the bowels,in the bowels,Yes,yes,False,False,CORRECT,True
1674,synpic57813.jpg,HEAD,How would you describe the R vertebral artery shape?,ATTRIB,OPEN,freeform,train,Short section irregular contour,short section irregular contour,Round,round,False,False,INCORRECT,False
1675,synpic31394.jpg,CHEST,Is there a pneumothorax present?,PRES,CLOSED,freeform,train,no,no,Yes,yes,False,False,,False
1676,synpic43433.jpg,ABD,Are there air fluid levels?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
1679,synpic21700.jpg,ABD,How many masses are there?,COUNT,OPEN,freeform,train,One,one,2,2,False,False,INCORRECT,False
1680,synpic53816.jpg,HEAD,Is there evidence of grey matter edema?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
1681,synpic31928.jpg,HEAD,What type of MR image modality is seen?,MODALITY,OPEN,freeform,train,T2 weighted,t2 weighted,Axial,axial,False,False,INCORRECT,False
1682,synpic27597.jpg,ABD,Is there fat in these masses?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
1683,synpic28569.jpg,ABD,How many kidneys are in this image?,COUNT,OPEN,freeform,train,2,2,2,2,True,True,CORRECT,True
1684,synpic46539.jpg,CHEST,Is there a fracture of the clavicle?,PRES,CLOSED,freeform,train,No,no,No,no,True,True,,True
1685,synpic47191.jpg,ABD,In what plane is the CT scan?,PLANE,OPEN,freeform,train,axial,axial,3D,3d,False,False,INCORRECT,False
1686,synpic37605.jpg,HEAD,Is there mass effect from the lesion?,PRES,CLOSED,freeform,train,No,no,Yes,yes,False,False,,False
1687,synpic52828.jpg,ABD,The enhancing soft tissue mass and fluid seen in the left upper quadrant is consistent with what pathology?,OTHER,OPEN,freeform,train,abscess,abscess,Cyst,cyst,False,False,INCORRECT,False
1688,synpic28277.jpg,ABD,Are the kidneys in this image abnormal?,ABN,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
1689,synpic53097.jpg,HEAD,Is the mass enhancing?,COLOR,CLOSED,freeform,train,No,no,Yes,yes,False,False,,False
1691,synpic47964.jpg,HEAD,Is there a shift of midline structures?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
1692,synpic22097.jpg,CHEST,What does this represent?,ABN,OPEN,freeform,train,hydropneumothorax,hydropneumothorax,Lung,lung,False,False,INCORRECT,False
1693,synpic40272.jpg,CHEST,Does the patient have a central line placed?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
1694,synpic35191.jpg,HEAD,Does the L sided lesion enhance?,COLOR,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
1695,synpic37275.jpg,ABD,Which organ contains the air-fluid level?,POS,OPEN,freeform,train,Stomach,stomach,Lung,lung,False,False,INCORRECT,False
1697,synpic31259.jpg,CHEST,How many masses are there?,COUNT,OPEN,freeform,train,one,one,1,1,False,False,CORRECT,True
1698,synpic41119.jpg,ABD,Are the findings normal?,ABN,CLOSED,freeform,train,Yes,yes,No,no,False,False,,False
1699,synpic56422.jpg,HEAD,What type of thrombosis is shown?,PRES,OPEN,freeform,train,basilar artery thrombosis,basilar artery thrombosis,Cerebral,cerebral,False,False,INCORRECT,False
1700,synpic33429.jpg,CHEST,Is the heart too big?,SIZE,CLOSED,freeform,train,No,no,No,no,True,True,,True
1701,synpic24220.jpg,ABD,Where is the liver?,POS,OPEN,freeform,train,Right,right,Left,left,False,False,INCORRECT,False
1702,synpic56388.jpg,HEAD,Do the ventricles have blood in them?,PRES,CLOSED,freeform,train,Yes,yes,No,no,False,False,,False
1704,synpic28180.jpg,ABD,Are the cystic and common bile ducts dilated?,SIZE,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
1705,synpic26925.jpg,HEAD,Is the cerebellum in view?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
1706,synpic32012.jpg,ABD,Is there contrast used in the above image?,MODALITY,CLOSED,freeform,train,yes,yes,Yes,yes,True,True,,True
1707,synpic35914.jpg,ABD,Is there contrast present in the bowel?,PRES,OPEN,freeform,train,In the bowel,in the bowel,Yes,yes,False,False,CORRECT,True
1709,synpic55464.jpg,CHEST,Is there cardiomegaly?,SIZE,CLOSED,freeform,train,No,no,No,no,True,True,,True
1712,synpic24424.jpg,ABD,How many masses are there?,COUNT,OPEN,freeform,train,one,one,1,1,False,False,CORRECT,True
1713,synpic60423.jpg,CHEST,Anything abnormal in this image?,ABN,CLOSED,freeform,train,No,no,Yes,yes,False,False,,False
1715,synpic22020.jpg,ABD,Is the gall bladder enlarged?,SIZE,CLOSED,freeform,train,No,no,Yes,yes,False,False,,False
1716,synpic42951.jpg,HEAD,Is there contrast used?,MODALITY,CLOSED,freeform,train,no,no,Yes,yes,False,False,,False
1718,synpic58547.jpg,HEAD,What type of contrast agent is used in this MRI?,MODALITY,OPEN,freeform,train,gadolinium,gadolinium,Gadolinium,gadolinium,True,True,CORRECT,True
1720,synpic44995.jpg,HEAD,Is there restricted diffusion?,PRES,CLOSED,freeform,train,No,no,Yes,yes,False,False,,False
1721,synpic47020.jpg,HEAD,Is there mass effect?,PRES,CLOSED,freeform,train,No,no,Yes,yes,False,False,,False
1723,synpic51774.jpg,CHEST,Is a pneumothorax present?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
1725,synpic27142.jpg,HEAD,Does this scan represent an abnormality?,ABN,CLOSED,freeform,train,No,no,Yes,yes,False,False,,False
1726,synpic33226.jpg,CHEST,Is the heart clearly visible?,PRES,CLOSED,freeform,train,No,no,No,no,True,True,,True
1728,synpic33892.jpg,ABD,Are calcifications present?,PRES,CLOSED,freeform,train,yes,yes,Yes,yes,True,True,,True
1730,synpic28718.jpg,ABD,Was contrast used?,MODALITY,CLOSED,freeform,train,yes,yes,Yes,yes,True,True,,True
1731,synpic45557.jpg,CHEST,Is the trachea midline?,PRES,OPEN,freeform,train,In the midline,in the midline,Yes,yes,False,False,CORRECT,True
1732,synpic22794.jpg,ABD,What imaging modality was used?,MODALITY,OPEN,freeform,train,CT,ct,CT,ct,True,True,CORRECT,True
1733,synpic19114.jpg,CHEST,Are the findings normal?,ABN,CLOSED,freeform,train,No,no,Yes,yes,False,False,,False
1735,synpic45610.jpg,CHEST,Are there rib fractures present?,PRES,CLOSED,freeform,train,No,no,No,no,True,True,,True
1736,synpic25758.jpg,ABD,What plane is this image?,PLANE,OPEN,freeform,train,Axial,axial,Front,front,False,False,INCORRECT,False
1737,synpic24390.jpg,CHEST,Is the trachea midline?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
1738,synpic31232.jpg,ABD,Did this patient receive IV contrast?,MODALITY,CLOSED,para,train,Yes,yes,Yes,yes,True,True,,True
1739,synpic31232.jpg,ABD,Was IV contrast given to the patient?,MODALITY,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
1740,synpic53816.jpg,HEAD,Is the CSF radiolucent or radioopaque?,COLOR,CLOSED,para,train,Radiolucent,radiolucent,Yes,yes,False,False,,False
1741,synpic53816.jpg,HEAD,What is the intensity signal of CSF?,COLOR,OPEN,freeform,train,Hypointense,hypointense,Low,low,False,False,CORRECT,True
1742,synpic9872.jpg,HEAD,Are the ventricles larger than normal?,SIZE,CLOSED,para,train,Yes,yes,Yes,yes,True,True,,True
1743,synpic9872.jpg,HEAD,Is there enlargement of the ventricles,SIZE,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
1744,synpic32084.jpg,CHEST,Are there multiple circumferential opacities located throughout all lung fields?,POS,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
1745,synpic32084.jpg,CHEST,Does this chest x-ray show signs of diffuse opacities in both right and left lung fields?,POS,CLOSED,para,train,Yes,yes,Yes,yes,True,True,,True
1746,synpic31232.jpg,ABD,Was this image taken via MRI?,MODALITY,CLOSED,freeform,train,no,no,Yes,yes,False,False,,False
1749,synpic53816.jpg,HEAD,What modality is this image taken?,MODALITY,OPEN,freeform,train,MRI,mri,Mri,mri,True,True,CORRECT,True
1750,synpic40500.jpg,HEAD,Is this image taken from the top slice of the brain?,PLANE,CLOSED,freeform,train,No,no,Yes,yes,False,False,,False
1751,synpic40500.jpg,HEAD,Was this image taken from a superior-most section of the brain?,PLANE,CLOSED,para,train,No,no,Yes,yes,False,False,,False
1752,synpic39141.jpg,ABD,What imaging modality is seen here?,MODALITY,OPEN,para,train,CT,ct,Ultrasound,ultrasound,False,False,INCORRECT,False
1753,synpic39141.jpg,ABD,Was this image taken with an MRI or CT scanner?,MODALITY,CLOSED,freeform,train,CT,ct,Yes,yes,False,False,,False
1754,synpic47964.jpg,HEAD,What plane of section is the brain taken in?,PLANE,OPEN,para,train,Axial,axial,Coronal,coronal,False,False,INCORRECT,False
1755,synpic47964.jpg,HEAD,What cut of the brain is this image taken?,PLANE,OPEN,freeform,train,Axial,axial,Frontal,frontal,False,False,INCORRECT,False
1756,synpic41667.jpg,CHEST,Can you view the colon in this image?,PRES,CLOSED,freeform,train,yes,yes,Yes,yes,True,True,,True
1757,synpic22828.jpg,ABD,Is the transverse colon in view?,PRES,CLOSED,freeform,train,yes,yes,Yes,yes,True,True,,True
1758,synpic58902.jpg,HEAD,Is the CSF enhanced or non enhanced?,COLOR,CLOSED,freeform,train,Non-enhanced,non-enhanced,Yes,yes,False,False,,False
1759,synpic58902.jpg,HEAD,How is the CSF enhancement characterized?,COLOR,OPEN,para,train,Non-enhanced,non-enhanced,Clear,clear,False,False,CORRECT,True
1760,synpic31232.jpg,ABD,Are the air fluid levels located in colon?,PRES,CLOSED,freeform,train,yes,yes,Yes,yes,True,True,,True
1761,synpic100228.jpg,CHEST,What plane was this chest film taken in?,PLANE,OPEN,para,train,AP,ap,None,none,False,False,INCORRECT,False
1762,synpic100228.jpg,CHEST,Is this an AP or PA film?,PLANE,CLOSED,freeform,train,AP,ap,Yes,yes,False,False,,False
1763,synpic39141.jpg,ABD,What is the section level of this image?,PLANE,OPEN,para,train,Mid abdomen,mid abdomen,Section,section,False,False,INCORRECT,False
1764,synpic39141.jpg,ABD,Where is this slice located in the human body?,PLANE,OPEN,freeform,train,Mid abdomen,mid abdomen,Abdomen,abdomen,False,True,CORRECT,True
1767,synpic32084.jpg,CHEST,What type of radiograph is this?,ORGAN,OPEN,freeform,train,Chest radiograph,chest radiograph,Chest,chest,False,True,CORRECT,True
1768,synpic53228.jpg,CHEST,Is this patient rotated?,OTHER,CLOSED,freeform,train,No,no,Yes,yes,False,False,,False
1769,synpic53228.jpg,CHEST,Was the patient positioned inappropriately?,OTHER,CLOSED,para,train,No,no,Yes,yes,False,False,,False
1770,synpic60703.jpg,HEAD,"Is this a T1 weighted, T2 weighted, or FLAIR image?",MODALITY,CLOSED,freeform,train,FLAIR,flair,Yes,yes,False,False,,False
1771,synpic60703.jpg,HEAD,Is this MRI taken with FLAIR protocol?,MODALITY,CLOSED,para,train,Yes,yes,Yes,yes,True,True,,True
1772,synpic53816.jpg,HEAD,Is this image of a saggital plane?,PLANE,CLOSED,freeform,train,no,no,Yes,yes,False,False,,False
1773,synpic41667.jpg,CHEST,What structure is seen in the left hemidiaphragmatic area?,PRES,OPEN,para,train,Sigmoid Flexture of the Colon,sigmoid flexture of the colon,Lung,lung,False,False,INCORRECT,False
1774,synpic41667.jpg,CHEST,What structure is superimposed on the left hemidiaphragm?,PRES,OPEN,freeform,train,Sigmoid Flexture of the Colon,sigmoid flexture of the colon,Lung,lung,False,False,INCORRECT,False
1775,synpic32084.jpg,CHEST,Is there right hemidiaphragm elevation?,PRES,CLOSED,para,train,Yes,yes,Yes,yes,True,True,,True
1776,synpic32084.jpg,CHEST,Is the right hemidiaphragm higher than the left?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
1777,synpic42290.jpg,ABD,Is the jejunal wall enlarged?,SIZE,CLOSED,para,train,Yes,yes,Yes,yes,True,True,,True
1778,synpic42290.jpg,ABD,Is there thickening of the jejunum,SIZE,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
1779,synpic59126.jpg,CHEST,Where is the gastric bubble located?,POS,OPEN,freeform,train,Underneath the right hemidiaphragm,underneath the right hemidiaphragm,Stomach,stomach,False,False,CORRECT,True
1780,synpic59126.jpg,CHEST,Where is the gastric bubble placed?,POS,OPEN,para,train,Underneath the right hemidiaphragm,underneath the right hemidiaphragm,Stomach,stomach,False,False,CORRECT,True
1781,synpic32084.jpg,CHEST,What was this image taken with?,MODALITY,OPEN,freeform,train,X-ray,x-ray,Camera,camera,False,False,INCORRECT,False
1782,synpic9872.jpg,HEAD,What is the location of the brain mass?,POS,OPEN,para,train,Posterior fossa,posterior fossa,Left,left,False,False,INCORRECT,False
1783,synpic9872.jpg,HEAD,Where is the mass located?,POS,OPEN,freeform,train,Posterior fossa,posterior fossa,Brain,brain,False,False,CORRECT,True
1786,synpic59126.jpg,CHEST,Is the heart contour backwards?,OTHER,CLOSED,freeform,train,yes,yes,Yes,yes,True,True,,True
1787,synpic59126.jpg,CHEST,Is the heart contour a mirror image of normal?,OTHER,CLOSED,para,train,yes,yes,Yes,yes,True,True,,True
1790,synpic40500.jpg,HEAD,What organ is this image of?,ORGAN,OPEN,freeform,train,Brain,brain,Brain,brain,True,True,CORRECT,True
1791,synpic56841.jpg,HEAD,Does the left temporal lobe appear normal?,ABN,CLOSED,para,train,No,no,Yes,yes,False,False,,False
1792,synpic56841.jpg,HEAD,Is there a lesion in the left temporal lobe?,POS,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
1793,synpic48714.jpg,HEAD,What brain territory is the hemorrhage located?,POS,OPEN,para,train,Right Sylvian Fissure,right sylvian fissure,Left,left,False,False,INCORRECT,False
1794,synpic48714.jpg,HEAD,Which fissure is the hemorrhage located?,POS,OPEN,freeform,train,Right Sylvian Fissure,right sylvian fissure,Left,left,False,False,INCORRECT,False
1796,synpic58902.jpg,HEAD,Is this a saggital brain section?,PLANE,CLOSED,para,train,No,no,Yes,yes,False,False,,False
1797,synpic58902.jpg,HEAD,Is this a saggital view of the brain?,PLANE,CLOSED,freeform,train,No,no,Yes,yes,False,False,,False
1800,synpic41667.jpg,CHEST,What vein is the central venous catheter located in the patient?,POS,OPEN,freeform,train,Right Subclavian Vein,right subclavian vein,Jugular,jugular,False,False,INCORRECT,False
1801,synpic41667.jpg,CHEST,Where is the central venous catheter placed?,POS,OPEN,para,train,Right Subclavian Vein,right subclavian vein,Chest,chest,False,False,INCORRECT,False
1803,synpic32727.jpg,ABD,Is the aorta visible in this section?,PRES,CLOSED,para,train,Yes,yes,No,no,False,False,,False
1804,synpic32727.jpg,ABD,Is the aorta in view?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
1805,synpic42290.jpg,ABD,Are the kidneys hyper attenuated?,COLOR,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
1806,synpic42290.jpg,ABD,Do the kidneys show a high level of contrast enhancement?,COLOR,CLOSED,para,train,Yes,yes,Yes,yes,True,True,,True
1807,synpic22020.jpg,ABD,Are both kidneys in view?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
1808,synpic22020.jpg,ABD,Are both kidneys visible?,PRES,CLOSED,para,train,Yes,yes,No,no,False,False,,False
1809,synpic24729.jpg,ABD,Does the appendix appear normal or abnormal?,ABN,CLOSED,para,train,Normal,normal,Yes,yes,False,False,,False
1810,synpic24729.jpg,ABD,Is there appendix normal or abnormal in appearance?,ABN,CLOSED,freeform,train,Normal,normal,Yes,yes,False,False,,False
1811,synpic22828.jpg,ABD,What plane of the abdomen is this image?,PLANE,OPEN,freeform,train,Axial,axial,Transverse,transverse,False,False,CORRECT,True
1812,synpic41667.jpg,CHEST,Is this a chest radiograph?,MODALITY,CLOSED,freeform,train,yes,yes,Yes,yes,True,True,,True
1813,synpic53228.jpg,CHEST,Does the heart border appear normal?,ABN,CLOSED,para,train,Yes,yes,Yes,yes,True,True,,True
1814,synpic53228.jpg,CHEST,Is there a normal contour of the heart?,ABN,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
1815,synpic41667.jpg,CHEST,Is this an AP or PA film?,PLANE,CLOSED,freeform,train,PA,pa,Yes,yes,False,False,,False
1816,synpic42157.jpg,ABD,What form of contrast did the patient receive?,MODALITY,OPEN,para,train,Oral and IV,oral and iv,None,none,False,False,INCORRECT,False
1817,synpic42157.jpg,ABD,What types of contrast did this patient have?,MODALITY,OPEN,freeform,train,Oral and IV,oral and iv,None,none,False,False,INCORRECT,False
1818,synpic32084.jpg,CHEST,Is the heart enlarged?,SIZE,CLOSED,freeform,train,No,no,No,no,True,True,,True
1819,synpic32084.jpg,CHEST,Is there evidence of cardiomegaly?,SIZE,CLOSED,para,train,No,no,No,no,True,True,,True
1820,synpic31232.jpg,ABD,What cut of the body is this image?,PLANE,OPEN,freeform,train,Axial,axial,Abdomen,abdomen,False,False,INCORRECT,False
1821,synpic59126.jpg,CHEST,Is this an AP or PA film?,PLANE,CLOSED,freeform,train,PA,pa,Yes,yes,False,False,,False
1822,synpic59126.jpg,CHEST,How was this film taken?,PLANE,OPEN,para,train,PA,pa,X ray,x ray,False,False,INCORRECT,False
1823,synpic41667.jpg,CHEST,Are the ground glass opacities located more in the apex or base of the lung?,POS,CLOSED,freeform,train,Base,base,Yes,yes,False,False,,False
1824,synpic41667.jpg,CHEST,What parts of the lung fields contain the most prominent ground glass opacities?,POS,OPEN,para,train,Lower lung fields,lower lung fields,Middle,middle,False,False,INCORRECT,False
1827,synpic42157.jpg,ABD,What is located in the sigmoid colon?,PRES,OPEN,freeform,train,Diverticuli,diverticuli,Fecal matter,fecal matter,False,False,INCORRECT,False
1828,synpic42157.jpg,ABD,What are the findings in the sigmoid colon?,PRES,OPEN,para,train,Diverticuli,diverticuli,No,no,False,False,CORRECT,True
1829,synpic60703.jpg,HEAD,What brain region demonstrates edema?,POS,OPEN,para,train,Basal Ganglia,basal ganglia,Frontal lobe,frontal lobe,False,False,INCORRECT,False
1830,synpic60703.jpg,HEAD,What area of the brain is edematous?,POS,OPEN,freeform,train,Basal Ganglia,basal ganglia,Frontal,frontal,False,False,INCORRECT,False
1831,synpic24729.jpg,ABD,What type of plane is this image of?,PLANE,OPEN,freeform,train,Axial,axial,No plane,no plane,False,False,CORRECT,True
1832,synpic24729.jpg,ABD,What plane was this image taken in?,PLANE,OPEN,para,train,Axial,axial,3d,3d,False,False,INCORRECT,False
1833,synpic22020.jpg,ABD,What is the muscle adjacent to the vertebrae?,PRES,OPEN,para,train,Psoas Major Muscle,psoas major muscle,Rectus,rectus,False,False,INCORRECT,False
1834,synpic22020.jpg,ABD,What muscle surrounds the vertebrae?,PRES,OPEN,freeform,train,Psoas Major Muscle,psoas major muscle,Diaphragm,diaphragm,False,False,INCORRECT,False
1835,synpic53816.jpg,HEAD,What section is this image?,PLANE,OPEN,para,train,Axial,axial,Brain,brain,False,False,INCORRECT,False
1836,synpic53816.jpg,HEAD,What plane is this image taken?,PLANE,OPEN,freeform,train,Axial,axial,Frontal,frontal,False,False,INCORRECT,False
1837,synpic22020.jpg,ABD,Is there oral contrast located in the colon?,POS,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
1838,synpic22020.jpg,ABD,Is there oral contrast in the colon?,POS,CLOSED,para,train,Yes,yes,Yes,yes,True,True,,True
1843,synpic48714.jpg,HEAD,What category is the hemmorhage?,PRES,OPEN,para,train,Subarachnoid,subarachnoid,Brain,brain,False,False,CORRECT,True
1844,synpic48714.jpg,HEAD,What type of hemorrhage is shown?,PRES,OPEN,freeform,train,Subarachnoid,subarachnoid,Subarachnoid,subarachnoid,True,True,CORRECT,True
1845,synpic22828.jpg,ABD,Did this patient receive IV contrast?,MODALITY,CLOSED,para,train,Yes,yes,Yes,yes,True,True,,True
1846,synpic22828.jpg,ABD,Was IV contrast given to the patient?,MODALITY,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
1847,synpic40500.jpg,HEAD,Does the CSF have high signal intensity?,COLOR,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
1848,synpic40500.jpg,HEAD,Is there high signal intensity in the CSF?,COLOR,CLOSED,para,train,Yes,yes,Yes,yes,True,True,,True
1849,synpic40500.jpg,HEAD,What modality is this image taken?,MODALITY,OPEN,freeform,train,MRI,mri,MRI,mri,True,True,CORRECT,True
1850,synpic58902.jpg,HEAD,"Is this a T1 weighted, T2 weighted, or FLAIR image?",MODALITY,CLOSED,freeform,train,FLAIR,flair,Yes,yes,False,False,,False
1851,synpic58902.jpg,HEAD,What is the MRI modality depicted in this image?,MODALITY,OPEN,para,train,FLAIR,flair,Brain,brain,False,False,INCORRECT,False
1852,synpic24729.jpg,ABD,What contrast was administered to this patient?,MODALITY,OPEN,para,train,Oral and IV,oral and iv,None,none,False,False,INCORRECT,False
1853,synpic24729.jpg,ABD,What types of contrast does this patient have?,MODALITY,OPEN,freeform,train,Oral and IV,oral and iv,Tumor,tumor,False,False,INCORRECT,False
1854,synpic47964.jpg,HEAD,Which half the cerebellum is the largest mass located?,POS,OPEN,freeform,train,Right,right,Left,left,False,False,INCORRECT,False
1855,synpic47964.jpg,HEAD,Which side of the cerebellum contains the largest mass?,POS,OPEN,para,train,Right,right,Left,left,False,False,INCORRECT,False
1856,synpic53816.jpg,HEAD,What organ is this image of?,ORGAN,OPEN,freeform,train,Brain,brain,Brain,brain,True,True,CORRECT,True
1857,synpic42290.jpg,ABD,Does this image use GI contrast?,MODALITY,CLOSED,para,train,Yes,yes,Yes,yes,True,True,,True
1858,synpic42290.jpg,ABD,Is this a contrast enhanced image?,MODALITY,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
1859,synpic47964.jpg,HEAD,What type of modality was this image taken?,MODALITY,OPEN,freeform,train,MRI - T2 Weighted,mri - t2 weighted,Mri,mri,False,True,CORRECT,True
1860,synpic47964.jpg,HEAD,What is the MR weighting in this image?,MODALITY,OPEN,para,train,MRI - T2 Weighted,mri - t2 weighted,0,0,False,False,INCORRECT,False
1861,synpic32727.jpg,ABD,Where are the densities identified in the patient?,POS,OPEN,para,train,Posterior to the gastric antrum,posterior to the gastric antrum,Abdomen,abdomen,False,False,INCORRECT,False
1862,synpic32727.jpg,ABD,What are the hyperattenuations located around the patient?,PRES,OPEN,freeform,train,Ribs,ribs,Lung,lung,False,False,INCORRECT,False
1863,synpic100228.jpg,CHEST,Is there cardiomegaly?,SIZE,CLOSED,para,train,No,no,Yes,yes,False,False,,False
1864,synpic100228.jpg,CHEST,Is the heart enlarged?,SIZE,CLOSED,freeform,train,No,no,No,no,True,True,,True
